date,open,high,low,close,volume
2020-01-23,209.2061,210.1861,208.1961,210.0861,26496113.0
2020-01-24,211.1161,211.3761,207.1661,208.1961,37436483.0
2020-01-27,203.2161,204.7761,202.6761,203.5961,42264418.0
2020-01-28,205.0961,207.4561,204.5561,206.9461,26731876.0
2020-01-29,208.1561,208.4261,206.3261,207.3061,29063128.0
2020-01-30,205.8661,208.1961,205.1861,208.0961,39568093.0
2020-01-31,208.9961,209.0561,203.7861,204.5661,52015832.0
2020-02-03,205.6361,208.3861,205.4861,207.8761,25468307.0
2020-02-04,210.8861,213.3561,210.1461,212.9661,30691211.0
2020-02-05,215.7161,215.7461,212.3461,213.7161,38534817.0
2020-02-06,214.2661,215.7461,213.4761,215.6861,22467077.0
2020-02-07,214.6561,215.9361,214.0361,214.6961,25884933.0
2020-02-10,213.9261,217.4761,213.8761,217.4661,21478925.0
2020-02-11,218.7061,219.5161,216.8961,217.5061,30197983.0
2020-02-12,218.8361,219.8761,218.2961,219.7661,24471275.0
2020-02-13,218.1161,220.4261,217.8561,219.4661,22773159.0
2020-02-14,219.7761,220.3561,219.0461,220.1361,23438530.0
2020-02-18,218.9661,220.6661,218.7461,220.2261,24521242.0
2020-02-19,221.5661,222.9661,221.3461,222.4761,22230464.0
2020-02-20,221.9561,222.4461,217.3761,220.2761,42604016.0
2020-02-21,219.1361,219.5061,214.8161,215.7661,66058611.0
2020-02-24,207.3361,209.7461,205.7561,206.8861,84522551.0
2020-02-25,208.6861,209.4861,200.2361,200.8661,97742982.0
2020-02-26,202.1661,205.7761,200.3961,201.9761,80400053.0
2020-02-27,196.5461,201.9161,190.9961,191.1361,121822562.0
2020-02-28,184.4161,192.6661,183.6661,191.2961,149247073.0
2020-03-02,194.3761,202.0661,191.4361,201.9161,112933945.0
2020-03-03,202.6061,205.1061,193.1161,194.9761,131953546.0
2020-03-04,198.8161,203.8261,196.8661,203.7161,73086209.0
2020-03-05,198.1861,201.8561,195.5961,197.0861,78705458.0
2020-03-06,190.1661,194.6461,188.4061,193.5161,89828392.0
2020-03-09,178.9761,186.6561,177.6061,179.0661,116423986.0
2020-03-10,186.6061,189.7961,179.1761,189.6061,100599233.0
2020-03-11,184.8461,186.2461,178.2261,180.7161,89168783.0
2020-03-12,167.5861,176.2761,162.4361,162.8161,137820698.0
2020-03-13,172.5661,179.9761,163.6261,177.8361,134881981.0
2020-03-16,159.6461,170.1761,154.6561,154.7961,92054386.0
2020-03-17,160.9661,169.8861,155.2761,167.6361,121257108.0
2020-03-18,157.1061,164.7161,152.2961,162.0961,114156320.0
2020-03-19,161.1861,168.9861,157.1261,163.1561,120896481.0
2020-03-20,167.2361,168.3661,155.5961,156.1961,118983891.0
2020-03-23,156.8011,160.0911,150.8111,156.3411,124639782.0
2020-03-24,165.7911,169.7111,163.8311,169.5411,94881785.0
2020-03-25,170.3011,175.3911,165.8611,168.1811,88754909.0
2020-03-26,169.7511,178.6011,169.4911,177.7811,79887564.0
2020-03-27,172.8111,176.3911,170.5411,171.1811,58844975.0
2020-03-30,172.9811,178.3711,172.2211,177.9211,49356936.0
2020-03-31,177.4111,181.1311,175.0811,176.2811,62659265.0
2020-04-01,170.6911,173.5411,166.7411,168.1911,53715375.0
2020-04-02,167.4711,175.9811,166.8511,171.8911,56465348.0
2020-04-03,171.3811,172.9511,167.1711,169.2511,47487621.0
2020-04-06,176.2611,183.5311,175.0711,182.3611,64763518.0
2020-04-07,188.0211,188.5411,181.8811,182.2811,69904478.0
2020-04-08,183.9611,187.0511,182.0511,186.4511,45940439.0
2020-04-09,188.1511,189.1011,184.9111,186.7411,68323929.0
2020-04-13,185.8011,189.3011,184.6311,188.9111,42853948.0
2020-04-14,193.0511,198.3811,192.3011,197.7411,63959563.0
2020-04-15,194.3611,197.7111,193.0011,195.3111,47035953.0
2020-04-16,197.6611,200.2511,195.5711,199.1311,64657362.0
2020-04-17,201.8411,202.3911,197.9611,201.1711,62863223.0
2020-04-20,199.1511,201.7611,198.4511,198.6211,38249128.0
2020-04-21,196.5111,197.0411,189.5111,190.7711,72932771.0
2020-04-22,195.0211,198.2311,194.2111,196.8511,40188772.0
2020-04-23,197.6811,200.3211,195.9811,196.4011,43278542.0
2020-04-24,196.8211,200.1811,195.3811,199.7211,34303365.0
2020-04-27,202.0611,202.5111,200.3811,201.4411,36451698.0
2020-04-28,203.1511,203.2011,197.0911,197.3811,46862816.0
2020-04-29,202.0911,205.8511,201.0211,204.8811,48716406.0
2020-04-30,205.8911,205.9211,203.2311,204.7911,43359476.0
2020-05-01,200.4211,202.5511,197.5611,198.6211,48794968.0
